code,product_name_en,brands,serving_size,categories_tags,labels,allergens_tags,traces,energy-kcal_value,fat_value_per_100g,saturated_fat_value_per_100g,carbohydrates_value_per_g,sugars_value,proteins_value_per_100g,energy_value,off:food_groups_tags,off:nutriscore_grade,off:nutriscore_score,off:ecoscore_score,off:ecoscore_grade, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts,label,salt_value_in_grams,sodium_value_in_grams,apple,banana,beef,eggs,fish,gelatin,gluten,milk,no_traces,nuts,orange,peach,peanuts,sesame-seeds,soybeans,sulphur-dioxide-and-sulphites
0041415538641,"Premium blended black cherry authentic greek lowfat yogurt, blended black cherry",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,93.0,1.67,1.0,14.0,11.33,6.67,93.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0041415546646,"Premium blended orange cream authentic greek lowfat yogurt, orange cream",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,100.0,1.67,1.0,14.67,11.33,6.67,100.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0041415539648,"Blended blood orange premium authentic greek lowfat yogurt, blood orange",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,107.0,1.67,1.0,17.33,14.0,6.67,107.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0041415562646,"Premium 100 calorie strawberry blended greek nonfat yogurt, strawberry",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,67.0,0.0,0.0,8.67,6.0,7.33,67.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0041415545649,"Premium blended lemon authentic greek lowfat yogurt, blended lemon",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,100.0,1.67,1.0,14.67,12.0,6.67,100.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0041415542648,"Premium blended cherry pomegranate authentic greek lowfat yogurt, blended cherry pomegranate",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,87.0,1.67,1.0,12.67,8.67,6.67,87.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0041415559646,"Premium raspberry blended greek nonfat yogurt, raspberry",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,67.0,0.0,0.0,8.67,6.0,8.0,67.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0041415558649,"Peach grade a premium blended greek nonfat yogurt, peach",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,67.0,0.0,0.0,9.33,6.67,8.0,67.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0041415554641,"Premium black cherry blended greek nonfat yogurt, black cherry",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,67.0,0.0,0.0,8.67,6.0,8.0,67.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0041415549647,"Blended strawberry grade a premium authentic greek lowfat yogurt, blended strawberry",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,100.0,1.67,1.0,14.67,12.0,6.67,100.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.08,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0072730341845,"Blueberry whole milk blended yogurt, blueberry",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,94.0,2.94,2.06,14.12,11.18,2.94,94.0,"milk-and-dairy-products,milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0041735043597,"Strawberry whole milk blended yogurt, strawberry",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,93.0,3.0,2.0,14.0,11.33,3.33,93.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.13,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0041735026798,"Plain icelandic style nonfat yogurt, plain",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,60.0,0.0,0.0,4.0,3.33,11.33,60.0,"milk-and-dairy-products,milk-and-yogurt",a,-5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.06,0.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0852736006210,"Blueberry vanilla flavored wholesome yogurt smoothie, blueberry vanilla",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,76.0,2.94,1.76,10.0,8.24,3.53,76.0,"milk-and-dairy-products,milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0041735026811,"Strawberry icelandic style nonfat yogurt, strawberry",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,73.0,0.0,0.0,8.67,7.33,10.0,73.0,"milk-and-dairy-products,milk-and-yogurt",a,-4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.06,0.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0011826600022,"European-style quark fresh cheese, european-style",Not Known Brand,28.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,143.0,10.71,7.14,3.57,3.57,7.14,143.0,"milk-and-dairy-products,milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.14,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0084587057008,"Plain all natural grade a greek yogurt, plain",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,73.0,2.0,1.33,3.33,1.33,10.0,73.0,"milk-and-dairy-products,milk-and-yogurt",a,-4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0041735043573,"Peach whole milk blended yogurt, peach",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,93.0,3.0,2.0,14.0,11.33,3.33,93.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20867584,"Non fat greek yogurt strawberry on the bottom, strawberry",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,80.0,0.0,0.0,12.67,10.67,8.0,80.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20867409,"Vanilla blended non fat greek yogurt, vanilla",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,80.0,0.0,0.0,12.0,10.0,8.0,80.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20867720,"Mixed berry grade a greek yogurt, mixed berry",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,67.0,0.0,0.0,8.0,6.0,8.0,67.0,"milk-and-dairy-products,milk-and-yogurt",a,-3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.09,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0072730341852,"Cafe latte whole milk blended yogurt, cafe latte",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,94.0,2.94,2.06,14.12,11.18,2.94,94.0,"milk-and-dairy-products,milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0071452330311,"Strawberry whole milk yogurt, strawberry",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,93.0,3.0,2.0,14.0,11.33,3.33,93.0,"milk-and-dairy-products,milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.13,0.05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0021130199389,"Eggnog lowfat yogurt, eggnog",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,100.0,0.88,0.59,19.41,15.29,2.94,100.0,"milk-and-dairy-products,milk-and-yogurt",c,3.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.16,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0041303026267,"Blueberry nonfat yogurt with acesulfame potassium & sucralose, blueberry",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,53.0,0.0,0.0,9.41,5.88,2.94,53.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.12,0.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0041303062685,"Honey salted caramel whole milk greek yogurt, honey salted caramel",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,124.0,4.71,2.94,15.29,13.53,4.12,124.0,"milk-and-dairy-products,milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.17,0.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0855088005696,"Organic 100% grassfed blueberry greek yogurt, blueberry",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",Organic,milk,no traces,100.0,3.33,2.0,10.67,10.67,7.33,100.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,Organic,0.1,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0855643006670,"Blueberry smooth + creamy yogurt, blueberry",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,87.0,3.0,0.0,11.33,8.67,4.0,87.0,"milk-and-dairy-products,milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0855643006649,"Original smooth + creamy yogurt alternative, original",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,60.0,3.0,0.0,4.67,2.67,4.0,60.0,"milk-and-dairy-products,milk-and-yogurt",a,-2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.1,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0075450242232,"Honey vanilla grade a greek yogurt, honey vanilla",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,118.0,4.71,2.94,14.71,13.53,4.12,118.0,"milk-and-dairy-products,milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.16,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0075450242249,"Honey grade a greek yogurt, honey",Not Known Brand,170.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,118.0,4.71,2.94,14.71,13.53,4.12,118.0,"milk-and-dairy-products,milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.16,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0036632020215,"Mixed berry triple zero go pack nonfat yogurt smoothie, mixed berry",Not Known Brand,127.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,milk,no traces,63.0,0.0,0.0,8.66,5.51,7.87,63.0,"milk-and-dairy-products,milk-and-yogurt",a,-4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.19,0.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0036632008848,"Lemon sweet cream delight double cream yogurt with sauce on the bottom, lemon sweet cream delight",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,140.0,7.33,4.67,14.67,12.67,4.67,140.0,"milk-and-dairy-products,milk-and-yogurt",c,5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.18,0.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0036632008961,"Honey drizzled blueberry double cream yogurt, honey drizzled blueberry",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,147.0,7.33,4.67,15.33,12.67,4.67,147.0,"milk-and-dairy-products,milk-and-yogurt",c,5.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.16,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0041318530452,"Vanilla icelandic skyr strained nonfat yogurt, vanilla",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,73.0,0.0,0.0,8.0,6.0,10.0,73.0,"milk-and-dairy-products,milk-and-yogurt",a,-4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.06,0.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0041318530438,"Blueberry icelandic skyr strained nonfat yogurt, blueberry",Not Known Brand,150.0,"dairies,fermented-foods,fermented-milk-products,desserts,dairy-desserts,fermented-dairy-desserts,yogurts",,no_traces,no traces,73.0,0.0,0.0,8.0,6.67,10.0,73.0,"milk-and-dairy-products,milk-and-yogurt",a,-4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes,No Label,0.06,0.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
