code,product_name_en,brands,brands_tags,quantity,serving_size,categories_tags,labels,labels_tags,countries_tags,origins,origins_tags,manufacturing_places,emb_codes,allergens,allergens_tags,traces,traces_tags,energy-kcal_unit,energy-kcal_value,no_nutrition_data,nutrition_data_per,fat_value,fat_unit,saturated-fat_value,saturated-fat_unit,carbohydrates_value,sugars_value,carbohydrates_unit,proteins_value,proteins_unit,salt_value,salt_unit,sodium_value,sodium_unit,energy_value,energy_unit,off:food_groups,off:food_groups_tags,off:nutriscore_grade,off:nutriscore_score,off:ecoscore_score,off:ecoscore_grade, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts
83057191037,"Belfonte, Frozen Yogurt, Cuckoo 4 Cookie Dough",belfonte ice cream,belfonte-ice-cream,,0.5 cup (65 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,"Eggs, Milk, Soybeans","en:eggs,en:milk,en:soybeans",,,kcal,215.0,,100g,6.92,g,3.08,g,36.92,24.62,g,4.62,g,277.5,mg,111.0,mg,215.0,kcal,,,d,11.0,,unknown,No,No,No,No,No,No
83057191006,Frozen yogurt,belfonte ice cream,belfonte-ice-cream,,0.5 cup (65 g),"en:desserts,en:frozen-foods,en:frozen-desserts,en:frozen-yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,185.0,,100g,3.85,g,2.31,g,29.23,23.08,g,4.62,g,212.5,mg,85.0,mg,185.0,kcal,,,c,7.0,67.0,b,No,No,No,No,No,No
79893093192,Greek Frozen Yogurt,open nature,open-nature,,0.5 cup (86 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:frozen-foods,en:fermented-dairy-desserts,en:frozen-desserts,en:yogurts,en:frozen-yogurts,en:greek-style-yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,163.0,,100g,4.07,g,2.91,g,25.58,24.42,g,6.98,g,232.5,mg,93.0,mg,163.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,6.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
79893093239,Greek Frozen Yogurt,open nature,open-nature,,0.5 cup (102 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:frozen-foods,en:fermented-dairy-desserts,en:frozen-desserts,en:yogurts,en:frozen-yogurts,en:greek-style-yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,167.0,,100g,4.41,g,2.45,g,25.49,24.51,g,6.86,g,232.5,mg,93.0,mg,167.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,6.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
79893093185,Greek Frozen Yogurt,open nature,open-nature,,0.5 cup (102 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:frozen-foods,en:fermented-dairy-desserts,en:frozen-desserts,en:yogurts,en:frozen-yogurts,en:greek-style-yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,176.0,,100g,4.9,g,3.43,g,25.49,24.51,g,7.84,g,282.5,mg,113.0,mg,176.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",d,11.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
79893093208,Greek Frozen Yogurt,open nature,open-nature,,0.5 cup (104 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:frozen-foods,en:fermented-dairy-desserts,en:frozen-desserts,en:yogurts,en:frozen-yogurts,en:greek-style-yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,173.0,,100g,4.33,g,2.88,g,25.0,24.04,g,6.73,g,240.0,mg,96.0,mg,173.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,6.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
79893093215,Greek Frozen Yogurt Ice Cream,open nature,open-nature,,0.5 cup (101 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,Milk,en:milk,,,kcal,168.0,,100g,4.46,g,2.48,g,25.74,24.75,g,6.93,g,235.0,mg,94.0,mg,168.0,kcal,,,c,6.0,,unknown,No,No,No,No,No,No
79893093222,Greek frozen yogurt,open nature,open-nature,,0.5 cup (105 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:greek-style-yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,181.0,,100g,4.76,g,2.86,g,27.62,25.71,g,7.62,g,262.5,mg,105.0,mg,181.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,6.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
77890373712,"Wegmans, low fat frozen yogurt, black cherry","wegmans,  wegmans food markets  inc.","wegmans,wegmans-food-markets-inc",,0.5 cup (72 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:frozen-foods,en:fermented-dairy-desserts,en:frozen-desserts,en:yogurts,en:low-fat-yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,181.0,,100g,2.78,g,2.08,g,34.72,30.56,g,4.17,g,207.5,mg,83.0,mg,181.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,8.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
71632265013,Nonfat frozen yogurt,,,,0.5 cup (68 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,Milk,en:milk,,,kcal,162.0,,100g,0.0,g,0.0,g,35.29,35.29,g,4.41,g,257.5,mg,103.0,mg,162.0,kcal,,,c,8.0,,unknown,No,No,No,No,No,No
71632265020,"Old Fashioned ""Hand Dippin Kind"", Nonfat Frozen Yogurt, Chocolate",,,,0.5 cup (68 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,Milk,en:milk,,,kcal,162.0,,100g,0.0,g,0.0,g,35.29,33.82,g,2.94,g,202.5,mg,81.0,mg,162.0,kcal,,,c,8.0,,unknown,No,No,No,No,No,No
71632265808,Nonfat frozen yogurt,,,,0.5 cup (68 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,Milk,en:milk,,,kcal,162.0,,100g,0.0,g,0.0,g,36.76,33.82,g,2.94,g,240.0,mg,96.0,mg,162.0,kcal,,,c,9.0,,unknown,No,No,No,No,No,No
70640012992,"Strawberry banana frozen yogurt, strawberry banana","blue bunny,  wells enterprises  inc.","blue-bunny,wells-enterprises-inc",,1/2 cup (71 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,"Banana, Eggs, Milk","en:banana,en:eggs,en:milk",,,kcal,155.0,,100g,2.82,g,1.41,g,28.17,23.94,g,4.23,g,175.0,mg,70.0,mg,155.0,kcal,,,c,3.0,,unknown,No,No,No,No,No,No
70640012954,"Cherry chocolate frozen yogurt, cherry chocolate","blue bunny,  wells enterprises  inc.","blue-bunny,wells-enterprises-inc",,1/2 cup (70 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,"Eggs, Milk, Soybeans","en:eggs,en:milk,en:soybeans",,,kcal,171.0,,100g,4.29,g,2.14,g,31.43,25.71,g,4.29,g,177.5,mg,71.0,mg,171.0,kcal,,,c,4.0,,unknown,No,No,No,No,No,No
70438481030,"Gifford's, Yogurt, Strawberry",all star dairy association inc,all-star-dairy-association-inc,,0.5 cup (68 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,"Milk, Soybeans","en:milk,en:soybeans",,,kcal,147.0,,100g,2.21,g,1.47,g,32.35,30.88,g,4.41,g,460.0,mg,184.0,mg,147.0,kcal,,,c,8.0,,unknown,No,No,No,No,No,No
70378230132,Frozen Yogurt,tcby,tcby,,0.5 cup (62 g),"en:desserts,en:frozen-foods,en:frozen-desserts,en:frozen-yogurts",,,en:united-states,,,,,"Gluten, Milk, Soybeans","en:gluten,en:milk,en:soybeans",,,kcal,210.0,,100g,5.65,g,4.03,g,35.48,25.81,g,6.45,g,342.5,mg,137.0,mg,210.0,kcal,,,d,11.0,57.0,c,No,No,No,No,No,No
70253703393,Fat Free Frozen Yogurt,nash finch company,nash-finch-company,,0.5 cup (65 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,Milk,en:milk,,,kcal,154.0,,100g,0.0,g,0.0,g,32.31,23.08,g,3.08,g,192.5,mg,77.0,mg,154.0,kcal,,,c,5.0,,unknown,No,No,No,No,No,No
41497013418,Nonfat frozen greek yogurt,weis,weis,,0.5 cup (69 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:frozen-foods,en:fermented-dairy-desserts,en:frozen-desserts,en:yogurts,en:greek-style-yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,159.0,,100g,0.0,g,0.0,g,34.78,24.64,g,7.25,g,200.0,mg,80.0,mg,159.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
41483040626,Smooth & Creamy Frozen Yogurt,kemps llc,kemps-llc,,0.5 cup (65 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,Milk,en:milk,,,kcal,169.0,,100g,3.85,g,2.31,g,30.77,23.08,g,3.08,g,230.0,mg,92.0,mg,169.0,kcal,,,c,9.0,,unknown,No,No,No,No,No,No
36800417595,"Chocolate lowfat frozen yogurt, chocolate",food club,food-club,,2/3 cup (86 g),"en:desserts,en:frozen-foods,en:frozen-desserts,en:frozen-yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,151.0,,100g,2.33,g,1.16,g,29.07,22.09,g,4.65,g,217.5,mg,87.0,mg,151.0,kcal,,,c,3.0,67.0,b,No,No,No,No,No,No
41268161157,Fat free frozen yogurt,"hannaford,  hannaford bros. co.","hannaford,hannaford-bros-co",,0.66 cup (87 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,Milk,en:milk,,,kcal,149.0,,100g,0.0,g,0.0,g,33.33,25.29,g,4.6,g,215.0,mg,86.0,mg,149.0,kcal,,,c,4.0,,unknown,No,No,No,No,No,No
36800417557,"Vanilla lowfat frozen yogurt, vanilla",food club,food-club,,2/3 cup (86 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,Milk,en:milk,,,kcal,151.0,,100g,1.74,g,1.16,g,29.07,22.09,g,4.65,g,235.0,mg,94.0,mg,151.0,kcal,,,c,5.0,,unknown,No,No,No,No,No,No
36632008701,"Dannon, oikos, greek yogurt, vanilla","dannon,  the dannon company  inc.","dannon,the-dannon-company-inc",,0.5 cup (89 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:frozen-foods,en:fermented-dairy-desserts,en:frozen-desserts,en:yogurts,en:vanilla-yogurt,en:greek-style-yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,169.0,,100g,3.37,g,2.25,g,28.09,21.35,g,6.74,g,112.5,mg,45.0,mg,169.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",c,4.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
35826069399,Nonfat Frozen Yogurt,food lion,food-lion,,0.5 cup (68 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,Milk,en:milk,,,kcal,147.0,,100g,0.0,g,0.0,g,32.35,19.12,g,2.94,g,385.0,mg,154.0,mg,147.0,kcal,,,c,5.0,,unknown,No,No,No,No,No,No
35826057372,Nonfat Frozen Yogurt,food lion,food-lion,,0.5 cup (68 g),"en:desserts,en:frozen-foods,en:frozen-desserts",,,en:united-states,,,,,"Milk, Soybeans","en:milk,en:soybeans",,,kcal,162.0,,100g,1.47,g,0.0,g,35.29,23.53,g,2.94,g,460.0,mg,184.0,mg,162.0,kcal,,,c,7.0,,unknown,No,No,No,No,No,No
817719010189,Jalapeno Tzatziki Greek Yogurt Dip,zilks foods llc,zilks-foods-llc,,1 ONZ (28 g),"en:condiments,en:sauces,en:dips,en:tzatzikis,en:groceries",,,en:united-states,,,,,Milk,en:milk,,,kcal,143.0,,100g,10.71,g,3.57,g,3.57,0.0,g,7.14,g,1427.5,mg,571.0,mg,143.0,kcal,en:dressings-and-sauces,"en:fats-and-sauces,en:dressings-and-sauces",c,5.0,,unknown,No,No,No,No,No,No
817719010226,Greek Yogurt Dip,zilks,zilks,,1 ONZ (28 g),"en:condiments,en:sauces,en:dips,en:groceries",,,en:united-states,,,,,Milk,en:milk,,,kcal,143.0,,100g,10.71,g,3.57,g,7.14,0.0,g,7.14,g,982.5,mg,393.0,mg,143.0,kcal,en:dressings-and-sauces,"en:fats-and-sauces,en:dressings-and-sauces",c,4.0,,unknown,No,No,No,No,No,No
83322019110,"Alpina, low fat yogurt smoothie, 1% milk fat, strawberry","alpina,  alpina productos alimenticios","alpina,alpina-productos-alimenticios",,7 OZA (207 ml),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,58.0,,100g,0.97,g,0.72,g,9.18,8.21,g,3.38,g,107.5,mg,43.0,mg,58.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
83322026859,"Alpina, low fat yogurt smoothie, cookies and cream","alpina,  alpina productos alimenticios","alpina,alpina-productos-alimenticios",,7 OZA (207 ml),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts,en:low-fat-yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,58.0,,100g,0.97,g,0.72,g,9.18,8.21,g,3.38,g,107.5,mg,43.0,mg,58.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
83322015495,"Alpina, low fat smoothie yogurt, strawberry,banana","alpina,  alpina productos alimenticios","alpina,alpina-productos-alimenticios",,7 OZA (207 ml),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,58.0,,100g,0.97,g,0.72,g,9.18,8.21,g,3.38,g,107.5,mg,43.0,mg,58.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
83322019127,Low fat yogurt smoothie,"alpina,  alpina productos alimenticios","alpina,alpina-productos-alimenticios",,7 OZA (207 ml),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,63.0,,100g,0.97,g,0.72,g,9.66,8.7,g,3.38,g,120.0,mg,48.0,mg,63.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
83322019134,"Alpina, low fat yogurt smoothie, vanilla","alpina,  alpina productos alimenticios","alpina,alpina-productos-alimenticios",,7 OZA (207 ml),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,58.0,,100g,0.97,g,0.72,g,9.18,8.21,g,3.38,g,107.5,mg,43.0,mg,58.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
83322026842,"Alpina, low fat yogurt smoothie, dulce de leche","alpina,  alpina productos alimenticios","alpina,alpina-productos-alimenticios",,7 OZA (207 ml),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Milk,en:milk,,,kcal,58.0,,100g,0.97,g,0.72,g,9.18,8.21,g,3.38,g,107.5,mg,43.0,mg,58.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",a,-1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
796252880063,"Yogurt spread, strawberry",karoun dairies inc.,karoun-dairies-inc,,2 Tbsp (30 g),en:fats,,,en:united-states,,,,,Milk,en:milk,,,kcal,233.0,,100g,20.0,g,11.67,g,13.33,6.67,g,3.33,g,582.5,mg,233.0,mg,233.0,kcal,en:fats,"en:fats-and-sauces,en:fats",d,14.0,,unknown,No,No,No,No,No,No
689076465489,Greek Yogurt Cheesecake,quisling media,quisling-media,,2.5 ONZ (70 g),"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",Pasteurized,en:pasteurized,en:united-states,,,,,Milk,en:milk,,,kcal,143.0,,100g,7.14,g,4.29,g,12.86,5.71,g,10.0,g,375.0,mg,150.0,mg,143.0,kcal,en:biscuits-and-cakes,"en:sugary-snacks,en:biscuits-and-cakes",b,2.0,,unknown,No,No,No,No,No,No
736798901884,"Good Foods, Tableside, Greek Yogurt",good foods group  llc,good-foods-group-llc,,2 Tbsp (33 g),"en:condiments,en:sauces,en:dips,en:groceries",,,en:united-states,,,,,Milk,en:milk,,,kcal,106.0,,100g,7.58,g,0.0,g,9.09,3.03,g,3.03,g,870.0,mg,348.0,mg,106.0,kcal,en:dressings-and-sauces,"en:fats-and-sauces,en:dressings-and-sauces",a,-2.0,,unknown,No,No,No,No,No,No
736798901891,Low-Fat Greek Yogurt,goodfoods,goodfoods,,2.5 ONZ (71 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:condiments,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:sauces,en:yogurts,en:dips,en:greek-style-yogurts,en:groceries",,,en:united-states,,,,,Milk,en:milk,,,kcal,99.0,,100g,7.04,g,1.41,g,8.45,2.82,g,2.82,g,880.0,mg,352.0,mg,99.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,0.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
79893114521,"Eating Right, Toasted Rice & Wheat Flakes With Fruit & Yogurt",glencourt inc.,glencourt-inc,,0.75 cup (32 g),"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products",,,en:united-states,,,,,"Gluten, Soybeans","en:gluten,en:soybeans",,,kcal,375.0,,100g,3.12,g,0.0,g,84.38,31.25,g,6.25,g,1015.0,mg,406.0,mg,375.0,kcal,en:cereals,"en:cereals-and-potatoes,en:cereals",c,10.0,,unknown,No,No,No,No,No,No
663603400365,"Yoguri, Yogidip, Yogurt Dip, Jalapeno",fuji food products inc.,fuji-food-products-inc,,2 Tbsp (29 g),"en:condiments,en:sauces,en:dips,en:groceries",,,en:united-states,,,,,Milk,en:milk,,,kcal,172.0,,100g,17.24,g,12.07,g,3.45,3.45,g,3.45,g,732.5,mg,293.0,mg,172.0,kcal,en:dressings-and-sauces,"en:fats-and-sauces,en:dressings-and-sauces",d,15.0,,unknown,No,No,No,No,No,No
663603400372,Yogidip Greek Yogurt Dip,fuji food products  inc.,fuji-food-products-inc,,2 Tbsp (29 g),"en:condiments,en:sauces,en:dips,en:groceries",,,en:united-states,,,,,Milk,en:milk,,,kcal,138.0,,100g,12.07,g,6.9,g,6.9,3.45,g,3.45,g,1552.5,mg,621.0,mg,138.0,kcal,en:dressings-and-sauces,"en:fats-and-sauces,en:dressings-and-sauces",d,13.0,,unknown,No,No,No,No,No,No
70038642060,"Best choice, right choice, crispy rice and wheat flakes, fruit & yogurt",best choice,best-choice,,0.75 cup (32 g),"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products",,,en:united-states,,,,,"Gluten, Soybeans","en:gluten,en:soybeans",,,kcal,375.0,,100g,3.12,g,0.0,g,84.38,31.25,g,6.25,g,1015.0,mg,406.0,mg,375.0,kcal,en:cereals,"en:cereals-and-potatoes,en:cereals",c,10.0,,unknown,No,No,No,No,No,No
77745248165,Apples yogurt dip,ready pac produce  inc.,ready-pac-produce-inc,,1 TRAY (113 g),en:snacks,,,en:united-states,,,,,"Apple, Nuts","en:apple,en:nuts",,,kcal,124.0,,100g,4.42,g,1.33,g,20.35,15.93,g,2.65,g,87.5,mg,35.0,mg,124.0,kcal,,,b,1.0,,unknown,No,No,No,No,No,No
77661140222,Greek yogurt dip,litehouse inc.,litehouse-inc,,1 Tbsp (15 g),"en:condiments,en:sauces,en:dips,en:groceries",,,en:united-states,,,,,"Eggs, Milk","en:eggs,en:milk",,,kcal,233.0,,100g,16.67,g,0.0,g,13.33,6.67,g,6.67,g,1832.5,mg,733.0,mg,233.0,kcal,en:dressings-and-sauces,"en:fats-and-sauces,en:dressings-and-sauces",d,11.0,,unknown,No,No,No,No,No,No
75365064509,"Opaa!, Buffalo Feta Greek Yogurt Dip",grecian delight inc,grecian-delight-inc,,2 Tbsp (28 g),"en:condiments,en:sauces,en:dips,en:groceries",,,en:united-states,,,,,Milk,en:milk,,,kcal,107.0,,100g,5.36,g,1.79,g,7.14,0.0,g,7.14,g,2142.5,mg,857.0,mg,107.0,kcal,en:dressings-and-sauces,"en:fats-and-sauces,en:dressings-and-sauces",d,11.0,,unknown,No,No,No,No,No,No
47502481500,"Fresh Food Concepts, Greek Yogurt Dip, Artichoke Jalapeno",simply fresh foods  inc.,simply-fresh-foods-inc,,2 Tbsp (30 g),"en:condiments,en:sauces,en:dips,en:groceries",,,en:united-states,,,,,"Beef, Gelatin, Milk","en:beef,en:gelatin,en:milk",,,kcal,133.0,,100g,10.0,g,6.67,g,6.67,3.33,g,3.33,g,1250.0,mg,500.0,mg,133.0,kcal,en:dressings-and-sauces,"en:fats-and-sauces,en:dressings-and-sauces",d,12.0,,unknown,No,No,No,No,No,No
34856810810,"Cherry fruit'n yogurt snacks, cherry","welch's,  the promotion in motion companies  inc.","welch-s,the-promotion-in-motion-companies-inc",,1 POUCH (22.7 g),en:snacks,,,en:united-states,,,,,,,,,kcal,352.0,,100g,6.61,g,6.61,g,74.89,61.67,g,0.0,g,440.0,mg,176.0,mg,352.0,kcal,,,e,20.0,,unknown,No,No,No,No,No,No
41303054369,"Essential everyday, cream cheese spread & greek nonfat yogurt","essential everyday,  supervalu  inc.","essential-everyday,supervalu-inc",,2 Tbsp (32 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses",,,en:united-states,,,,,Milk,en:milk,,,kcal,188.0,,100g,12.5,g,7.81,g,12.5,9.38,g,12.5,g,742.5,mg,297.0,mg,188.0,kcal,en:cheese,"en:milk-and-dairy-products,en:cheese",c,6.0,34.0,d,Yes,No,Yes,No,No,No
40822341905,Greek Yogurt Dip,"sabra,  sabra dipping company llc","sabra,sabra-dipping-company-llc",,2 Tbsp (30 g),"en:condiments,en:sauces,en:dips,en:groceries",,,en:united-states,,,,,Milk,en:milk,,,kcal,150.0,,100g,11.67,g,5.0,g,6.67,3.33,g,6.67,g,1125.0,mg,450.0,mg,150.0,kcal,en:dressings-and-sauces,"en:fats-and-sauces,en:dressings-and-sauces",c,5.0,,unknown,No,No,No,No,No,No
30900011561,"Raskas, Cream Cheese Spread & Greek Nonfat Yogurt",armour-eckrich meats llc,armour-eckrich-meats-llc,,2 Tbsp (32 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses",,,en:united-states,,,,,Milk,en:milk,,,kcal,188.0,,100g,12.5,g,7.81,g,12.5,9.38,g,12.5,g,742.5,mg,297.0,mg,188.0,kcal,en:cheese,"en:milk-and-dairy-products,en:cheese",c,6.0,34.0,d,Yes,No,Yes,No,No,No
30900011578,"Raskas, Cream Cheese Spread & Greek Nonfat Yogurt",armour-eckrich meats llc,armour-eckrich-meats-llc,,2 Tbsp (22 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses",100% natural,en:100-natural,en:united-states,,,,,Milk,en:milk,,,kcal,205.0,,100g,13.64,g,9.09,g,13.64,9.09,g,13.64,g,737.5,mg,295.0,mg,205.0,kcal,en:cheese,"en:milk-and-dairy-products,en:cheese",d,11.0,34.0,d,Yes,No,Yes,No,No,No
30223082859,"Taylor farms, yogurt parfait with fresh mango","taylor farms,  taylor fresh foods  inc.","taylor-farms,taylor-fresh-foods-inc",,1 PACKAGE (241 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,Nuts,en:nuts,,,kcal,137.0,,100g,2.49,g,0.83,g,24.9,17.01,g,3.32,g,120.0,mg,48.0,mg,137.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,1.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
36800420533,"Brown sugar hearty blend of rolled and steel cut oats mixed with greek yogurt and brown sugar oatmeal bowl, brown sugar",topco associates  inc.,topco-associates-inc,,1 BOWL (227 g),en:meals,,,en:united-states,,,,,Milk,en:milk,,,kcal,119.0,,100g,3.96,g,1.98,g,18.94,7.93,g,3.08,g,320.0,mg,128.0,mg,119.0,kcal,en:one-dish-meals,"en:composite-foods,en:one-dish-meals",b,1.0,,unknown,No,No,No,No,No,No
36800420526,"Apple cranberry hearty blend of rolled and steel cut oats mixed with apple cinnamon infused cranberries, greek yogurt and brown sugar oatmeal bowl, apple cranberry",topco associates  inc.,topco-associates-inc,,1 BOWL (227 g),en:meals,,,en:united-states,,,,,Milk,en:milk,,,kcal,115.0,,100g,3.52,g,1.76,g,19.38,9.25,g,2.64,g,287.5,mg,115.0,mg,115.0,kcal,en:one-dish-meals,"en:composite-foods,en:one-dish-meals",b,2.0,,unknown,No,No,No,No,No,No
21130004584,"Lucerne dairy farms, cream cheese & greek yogurt blend","lucerne,  safeway  inc.","lucerne,safeway-inc",,2 Tbsp (28 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses",,,en:united-states,,,,,Milk,en:milk,,,kcal,214.0,,100g,10.71,g,7.14,g,10.71,10.71,g,14.29,g,760.0,mg,304.0,mg,214.0,kcal,en:cheese,"en:milk-and-dairy-products,en:cheese",c,9.0,34.0,d,Yes,No,Yes,No,No,No
11110874290,"Private selection, greek style yogurt flavored baking chips","private selection,  the kroger co.","private-selection,the-kroger-co",,1 Tbsp (15 g),en:baking-decorations,,,en:united-states,,,,,"Milk, Soybeans","en:milk,en:soybeans",,,kcal,533.0,,100g,26.67,g,26.67,g,53.33,53.33,g,13.33,g,332.5,mg,133.0,mg,533.0,kcal,,,e,27.0,,unknown,No,No,No,No,No,No
46675013303,"Yocrunch, lowfat yogurt with pumpkin pie, vanilla","yocrunch,  the yofarm company","yocrunch,the-yofarm-company",,1 CONTAINER (113 g),"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",,,en:united-states,,,,,"Gluten, Soybeans","en:gluten,en:soybeans",,,kcal,106.0,,100g,1.33,g,0.44,g,21.24,14.16,g,2.65,g,200.0,mg,80.0,mg,106.0,kcal,en:milk-and-yogurt,"en:milk-and-dairy-products,en:milk-and-yogurt",b,2.0,67.0,b,Yes,Yes,Yes,Yes,Yes,Yes
